C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_36_816.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_36_816.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_36_816.jpg, -0.2813748, 1, 0, 25.17201
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_36_919.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_36_919.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_36_919.jpg, -0.4322952, 1, 0, 25.99023
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_023.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_023.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_023.jpg, -0.07367697, 1, 0, 27.13118
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_131.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_131.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_131.jpg, 0, 1, 0, 28.05146
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_237.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_237.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_237.jpg, 0, 1, 0, 28.97648
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_348.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_348.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_348.jpg, 0, 1, 0, 30.07602
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_448.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_448.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_448.jpg, 0, 1, 0, 30.19036
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_554.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_554.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_554.jpg, 0, 1, 0, 30.1904
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_659.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_659.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_659.jpg, -0.291855, 1, 0, 30.17004
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_764.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_764.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_764.jpg, 0, 1, 0, 30.18926
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_866.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_866.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_866.jpg, 0, 1, 0, 30.19045
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_37_967.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_37_967.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_37_967.jpg, 0, 1, 0, 30.19064
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_075.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_075.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_075.jpg, 0, 1, 0, 30.19069
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_179.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_179.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_179.jpg, 0, 1, 0, 30.19146
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_281.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_281.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_281.jpg, 0, 1, 0, 30.19036
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_388.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_388.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_388.jpg, 0, 1, 0, 30.19197
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_493.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_493.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_493.jpg, 0, 1, 0, 30.19022
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_594.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_594.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_594.jpg, 0, 1, 0, 30.19036
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_694.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_694.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_694.jpg, -0.2998599, 1, 0, 30.16883
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_796.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_796.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_796.jpg, 0, 1, 0, 30.18942
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_38_896.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_38_896.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_38_896.jpg, 0, 1, 0, 30.19044
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_002.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_002.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_002.jpg, 0, 1, 0, 30.18998
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_103.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_103.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_103.jpg, 0, 1, 0, 30.19026
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_204.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_204.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_204.jpg, 0, 1, 0, 30.19031
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_303.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_303.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_303.jpg, 0, 1, 0, 30.19031
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_410.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_410.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_410.jpg, 0, 1, 0, 30.19026
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_511.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_511.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_511.jpg, 0, 1, 0, 30.19031
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_617.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_617.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_617.jpg, 0, 1, 0, 30.19033
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_724.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_724.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_724.jpg, 0, 1, 0, 30.19031
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_830.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_830.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_830.jpg, 0, 1, 0, 30.1903
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_39_936.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_39_936.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_39_936.jpg, 0, 1, 0, 30.19031
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_042.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_042.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_042.jpg, -0.126789, 1, 0, 30.18582
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_148.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_148.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_148.jpg, -0.02320501, 1, 0, 30.19044
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_254.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_254.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_254.jpg, 0, 1, 0, 30.19013
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_359.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_359.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_359.jpg, 0, 1, 0, 30.19028
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_466.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_466.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_466.jpg, 0, 1, 0, 30.19029
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_572.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_572.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_572.jpg, 0, 1, 0, 30.19038
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_676.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_676.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_676.jpg, 0, 1, 0, 30.19031
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_778.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_778.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_778.jpg, 0, 1, 0, 30.19041
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_880.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_880.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_880.jpg, -0.1315479, 1, 0, 30.18558
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_40_981.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_40_981.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_40_981.jpg, 0, 1, 0, 30.19019
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_41_082.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_41_082.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_41_082.jpg, 0, 1, 0, 30.19028
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_41_189.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_41_189.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_41_189.jpg, 0, 1, 0, 30.19028
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_41_291.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_41_291.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_41_291.jpg, 0, 1, 0, 30.1903
C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\center_2020_10_05_23_27_41_395.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\left_2020_10_05_23_27_41_395.jpg, C:\Users\PC101\Desktop\SELF-DRIVING\Data\IMG\right_2020_10_05_23_27_41_395.jpg, 0, 1, 0, 30.19031
